k	min_rek	min_srk	min_gerk_ad	max_rek	max_srk	max_gerk_ad	median_rek	median_srk	median_gerk_ad	quant25_rek	quant25_srk	quant25_gerk_ad	quant75_rek	quant75_srk	quant75_gerk_ad
3501	0.693804736915125	10.6024504274506	2.35293006803632	1.06528187585857	21.5560737051765	5.64059653622836	0.851378836837118	16.9412801306923	3.44088585407575	0.796161288941841	15.173435939096	3.10819488151612	0.926271778616028	18.2570342254981	3.84208987166209
3601	0.662991338866526	10.8972826843539	2.26937994480469	1.02191806362138	21.7462349390777	5.3517558289161	0.822644117247761	17.0055869122753	3.29523257479617	0.796677832716537	14.8126507435455	2.95373657879337	0.899275077056129	19.029611510371	3.70312955272246
3701	0.671668657860965	11.6239508577624	2.21785502995953	1.02608259121039	23.3009382174282	5.05868726877354	0.818931562270408	17.1704383506714	3.18123481936798	0.769164904949841	15.6863475983623	2.81746670438165	0.869362559434845	18.6264440342572	3.52980608321619
3801	0.610774771023751	10.1130454882063	2.11738785288331	1.04005455760592	21.2336958277906	4.85473981676584	0.804147345094409	16.6972212502185	3.0108500604466	0.746953360543228	15.2726368198716	2.71761626535005	0.863919152790014	18.4223994813834	3.40779985499718
3901	0.600944179718864	11.0938290246355	2.02929181879038	1.02382157281652	20.79902484079	4.74359559693058	0.785580706324833	16.9505339777567	2.91323477999056	0.737292043610829	15.795064568133	2.65904020259677	0.814289466718353	18.9169337307989	3.23110468549976
4001	0.58810687005195	12.6844132044937	1.9533468112876	0.99664713626174	21.0882273857513	4.63521677709388	0.770080515254178	16.6778373100817	2.85194004998877	0.724538662053093	15.8545258658852	2.59319441031759	0.815680043656127	18.1743625206052	3.08428958882307
4101	0.546720575187615	12.7774828420455	1.89612590358808	1.06062611945262	23.198634728281	4.46752392990784	0.753467819352101	17.3184984234943	2.76197188868958	0.713269052077074	15.4138556870431	2.48598703131667	0.781206649587107	19.4898211333949	2.96624025682907
4201	0.596270255594627	12.4161617984798	1.87403382935228	0.90791849585033	21.5987226950571	4.39351414708188	0.735481045155489	17.1105289100341	2.68108088376131	0.696509195551284	15.5903275289977	2.39012985569549	0.783756918985472	18.9440489625203	2.85222980019535
4301	0.580752337142482	12.7947879271714	1.82413090150032	0.888798807862078	21.2519719356953	4.37647319269931	0.720955750883696	17.140072541092	2.57425102036482	0.67008529973933	15.321454551981	2.31655009119468	0.757328451917991	18.7824769575108	2.79013751128433
4401	0.566529184854657	12.3049311590078	1.77753371274856	0.914011934223561	23.6772399836687	4.33793703707314	0.701772562113567	17.100956057989	2.49745657374521	0.659947211547807	15.7710928728284	2.26309764697546	0.762259322275341	19.5380002876291	2.7318828892038
