k	min_rek	min_srk	min_gerk_ad	max_rek	max_srk	max_gerk_ad	median_rek	median_srk	median_gerk_ad	quant25_rek	quant25_srk	quant25_gerk_ad	quant75_rek	quant75_srk	quant75_gerk_ad
4501	0.0675266895988153	0.812663992402565	0.121920085422451	0.102028575190394	1.55573054335413	0.288770744368866	0.0837167477788435	1.1318082910035	0.169814889127044	0.0784113983239466	1.01178332257322	0.144739432660499	0.0883861169269359	1.3045106561773	0.185978273532187
4601	0.066232607208698	0.918044641157455	0.118794207446879	0.100885367656511	1.48319797787742	0.279049085392517	0.0820951250390195	1.12220819846236	0.165302103036123	0.0774121006767021	1.0372322089497	0.138125038277068	0.0865965213503571	1.25176083042536	0.180357616839987
4701	0.0646406587098441	0.896316468142998	0.10875594173674	0.0979837947380907	1.56345855064773	0.264431773549069	0.0811367228938947	1.13771083591085	0.158614036812567	0.0757249679689274	1.05481534507708	0.134342820524323	0.0851561197231726	1.22864739245202	0.174381145200234
4801	0.0631119947568796	0.901303787500179	0.0987746741127205	0.0962761414162629	1.52309276486805	0.252061968186276	0.08013181102597	1.1629132231057	0.153212727528411	0.0743722854612632	1.06250103983902	0.128662112437704	0.0833491186333365	1.24287585456299	0.169939267116658
4901	0.061573131044841	0.941028168895418	0.0905534818368059	0.0952829273853645	1.49749353761296	0.233942793096626	0.0789018037801125	1.13756364192085	0.150611502547207	0.0736556005203709	1.063629104787	0.123473900298273	0.0827756885600097	1.21320664650912	0.163674300499416
5001	0.0616490089784336	0.900246859134325	0.0857148261472062	0.0936812798132437	1.46131889222203	0.222835700219621	0.0775796645677491	1.12604416685635	0.14818724427057	0.0719607077915246	1.04409741324009	0.120825476085441	0.0812357592097619	1.23846045473056	0.160212743593466
5101	0.0599329587162121	0.845080828650196	0.0802050079815884	0.0904447913721977	1.48438933837304	0.211724298541725	0.0762434497727279	1.14787659288242	0.143083150540239	0.0711499305843637	1.05976260079702	0.116047721312826	0.0807617254064385	1.2299935135826	0.157355323347973
5201	0.0582141855010805	0.719052763887643	0.0758125059696018	0.090803963114672	1.47166902195906	0.195131216720885	0.0751571834018782	1.16467474991485	0.13704044431654	0.0700445950774339	1.03799125511076	0.112656021201391	0.0791473488584458	1.24826128059383	0.152419787373267
5301	0.0557825197087671	0.847870187925166	0.0713723748071364	0.088848730081072	1.5838387134732	0.183165192722656	0.0738838618708461	1.12043230783097	0.132724227678098	0.069049037038609	1.06119383067689	0.110749945008233	0.0779672936518825	1.23582972130852	0.149225469369146
5401	0.0549917092414394	0.8706794430508	0.0675452315333009	0.0885088489213059	1.42767961516443	0.171532627672694	0.0738700897687639	1.16387649030593	0.12904755592448	0.0677317694266089	1.04949499100916	0.109136572798304	0.0767462741015805	1.23792403253615	0.146224678951841
