k	min_rek	min_srk	min_gerk_ad	max_rek	max_srk	max_gerk_ad	median_rek	median_srk	median_gerk_ad	quant25_rek	quant25_srk	quant25_gerk_ad	quant75_rek	quant75_srk	quant75_gerk_ad
29601	0.701620053539157	0.92418558274207	0.00123625925323722	0.761500347882585	1.60142432701607	0.0783743254072029	0.729570995913288	1.19448804883075	0.0199213290997509	0.718644831331453	1.11331118445706	0.0134098805030145	0.743715920698518	1.30294227062186	0.0339306918299329
30401	0.70147906458969	0.784686282919991	0.00148962720376001	0.761175953091253	1.58942179516821	0.067628107793739	0.729153516976716	1.25641899536369	0.0195161512798573	0.71824536277125	1.1291782247012	0.0132882985643981	0.743432717776463	1.36395112306515	0.0336904708132461
31201	0.701371014595465	0.885614136777489	0.00116279018591384	0.760906658399539	1.61897859789964	0.0631023184201094	0.728744054514104	1.23879206132868	0.0190900964833077	0.717842468047848	1.16980478679931	0.0129474323244602	0.743156019676014	1.3355087756156	0.0331633469729
32001	0.701273901892151	0.939715748266253	0.00127963703245424	0.76060875530354	1.80025684938503	0.061877736223372	0.728336507474105	1.21794668735336	0.0190552840476032	0.717394887936753	1.13339407524411	0.0132146708879284	0.742849653534184	1.35842049390955	0.0307003711317788
32801	0.701165556276875	0.980994566124753	0.0013892174214387	0.760375437582054	1.63913058832257	0.0609632787288143	0.727963627607395	1.26303226657679	0.0188624904785648	0.717005690292407	1.17194506152398	0.0130653907029971	0.742582775558082	1.36153562239876	0.0272108114461293
33601	0.701055893650665	0.666065206092603	0.00120483320033829	0.760126993317777	1.59058238222909	0.0590833077411071	0.727596479081783	1.17402894615858	0.0183682232067752	0.716590422148337	1.09218186106287	0.012482275597421	0.742350605298466	1.30523262862686	0.0262243357744755
34401	0.700955096154951	0.91888965169707	0.00105332687918489	0.759868505828528	1.73988941643348	0.0588571849675328	0.727264921551077	1.25027357410231	0.01687711316396	0.716196943903153	1.12360498035252	0.0122731556101631	0.742139868527828	1.32829329441343	0.0242905899442785
35201	0.700867505447453	0.74314884369441	0.00116454882703542	0.759605561524448	1.69584430659257	0.0592828867218527	0.726942463094173	1.22294041954495	0.0170003385239123	0.715800864363661	1.10625270199268	0.00995879411560168	0.741938536138742	1.35865705447577	0.0230916121500972
36001	0.700779949631848	0.932712633152459	0.0011786051675259	0.759389388739037	1.75780192296808	0.0600777565328735	0.726617998903282	1.21914210610603	0.016522928528479	0.715477395034567	1.1045645053423	0.0100526712952303	0.741796941158828	1.36858738152336	0.0231524205652349
36801	0.700690046531126	0.903149037902418	0.0011382985766576	0.759192660386088	1.66123167876237	0.0600823841962674	0.726321992728482	1.19502292194269	0.0159755786269178	0.715208717180627	1.10241024615707	0.00893140828709993	0.741585335215672	1.30590315388937	0.0225792857804816
37601	0.700610503104486	0.806720208322487	0.00108567647972245	0.75898297119475	1.67793871059111	0.0390440766386824	0.726036322987354	1.23734206551745	0.0159347793527206	0.714999127326754	1.09271580604096	0.00858932738803189	0.741340175767075	1.34111626985513	0.0224268175101077
38401	0.700533254556484	0.921438045498324	0.00110242449392108	0.758748579714335	1.86798564301071	0.0388676517922284	0.725762375736058	1.25478650231092	0.0156059392227639	0.714874146360089	1.12612516266413	0.00866654217566944	0.74113862870143	1.38676035407001	0.0225409890459255
39201	0.700455522109806	0.885459388609992	0.00100056637399639	0.758549175042966	1.76533238705047	0.0339623941385466	0.725511852044419	1.25641341125092	0.0159849204416064	0.714754173768622	1.10159642191407	0.00706674839304556	0.740888432978842	1.39910974723727	0.021137719232781
40001	0.700384010296736	0.882337630089261	0.00108623622265469	0.758356839606661	1.76522685227022	0.0345233331560057	0.725274538625314	1.27290689270942	0.014746168506688	0.714651470125717	1.11122034598801	0.00699604892812778	0.740700363526206	1.4119448956665	0.0198430806542403
40801	0.700299826493231	0.917038883884562	0.00103177364038956	0.758166510820365	1.7408026879425	0.0341222749183852	0.725051489720026	1.25922658720425	0.0134870751797337	0.714538826879512	1.13890531121051	0.00673086425198376	0.740504693754685	1.37858127507984	0.0195068584906616
41601	0.700213786375576	0.859223862486	0.00116023333664438	0.757981440520341	1.81808700482187	0.0342353147571413	0.72487450138274	1.2469495007922	0.0132912250747302	0.71443249360331	1.13005376391646	0.00592600488343431	0.740311008988564	1.38512810024655	0.0193415453007064
42401	0.700132927633107	0.98900006566047	0.000834087864842673	0.757804286992105	1.7501921855347	0.034838491218132	0.724751702095304	1.21934026215982	0.0128124110721008	0.714331304897832	1.14647709555543	0.00612879050063334	0.740131084805245	1.34080445882449	0.0190258906280963
43201	0.700041138386591	0.95091252256799	0.000910837187183061	0.757609597107644	1.72305067820324	0.0356545987355653	0.72462704611024	1.30073292830289	0.0127802732926527	0.714236482503803	1.15970395097821	0.00603415284253155	0.739953407422433	1.35152885179475	0.0185444143086099
44001	0.699966550702596	0.896444791898782	0.000902122247806261	0.757422118233308	1.68106163570475	0.0357466438646091	0.724530249077884	1.26337148309579	0.01273925153802	0.71414791726017	1.14280827958887	0.00557329462555884	0.739754609851526	1.35731361794001	0.019130271179085
44801	0.699890006014611	1.00729363988087	0.000901613528374208	0.75726319140255	1.76247126497738	0.0358417602818481	0.724437947645711	1.26622254274798	0.0127328517704915	0.714068646846944	1.15261072919328	0.00481177396013288	0.739584738934632	1.37211945024362	0.0188629238686174
45601	0.699832339536398	0.929765824937661	0.00102533148737837	0.757096153232646	1.64474795174577	0.0312854247861958	0.72434334146448	1.2499232393543	0.0124970332168811	0.713945547774105	1.12502842451741	0.00448673933172581	0.739432305953551	1.38115988303346	0.0187804314511984
46401	0.699770629371268	0.960267376991886	0.00078627800057638	0.756934873084558	1.72981758795335	0.0314969884543531	0.724248544449567	1.22070465346007	0.0121074659151759	0.713751168472917	1.13430984681874	0.00418445526639273	0.739280930482003	1.35339965647842	0.0185657121621208
47201	0.699710664859797	0.899034839261139	0.000813362355270794	0.756770842752514	1.68648420219256	0.0308700598889254	0.724162495580109	1.29484356407777	0.0117294422647432	0.713622099859162	1.17978725670549	0.00411928457716833	0.739173146960561	1.39430653406086	0.0184251418903943
48001	0.699656948389605	0.992927101573645	0.000821704840914536	0.756623542628338	1.69884040660249	0.0309143816063571	0.724089533782922	1.27464102792208	0.0115729661754876	0.713552540553672	1.18950894337134	0.00368209335927165	0.739113899509374	1.36943282447375	0.0177041743664727
48801	0.6995901535233	0.91945993442577	0.000679721896773032	0.756467561083391	1.69364114143293	0.0318704565520897	0.724008919902283	1.26826027293621	0.0100558034792646	0.713491512312624	1.17845072601265	0.00331256805816839	0.739053746249159	1.34975909030065	0.017628582282763
49601	0.69951456472555	0.977420314435802	0.000811443389133624	0.75631895033816	1.62747985267175	0.0313746766990085	0.723935979939649	1.25737338671053	0.0102748340112282	0.713447074824003	1.15728673086046	0.00297839412717658	0.73900363059724	1.38667452372489	0.0178406293041013
50401	0.699436337110052	0.902390569339111	0.000747736187148069	0.756171386435788	1.90781764980479	0.0314076533020381	0.723863273778439	1.26213107813497	0.0101451837867157	0.713403217554136	1.1407847281025	0.00300773890332319	0.738786644588885	1.38068841277764	0.0168664792460292
51201	0.699371428483238	0.846309099890348	0.000653245741474383	0.756026609176334	1.88134166677149	0.031595519186342	0.723799261812166	1.32296020363823	0.00882690966358941	0.713352645252579	1.17282038946493	0.00274961741225834	0.738521822115338	1.37299910565885	0.0157558408795331
52001	0.699308907214705	1.00567641639866	0.000885681408364899	0.75589055084243	1.77460464365297	0.0313817465426476	0.723732290391292	1.26447127828718	0.00874106040707072	0.713298458173954	1.15163777249213	0.00295662882746861	0.73828680486552	1.42279913725607	0.0151244893890124
52801	0.699245103506501	0.906328457060948	0.00080189734816102	0.755781594516805	1.76667502308121	0.0313181615019252	0.723670231965076	1.29055566573526	0.00843087808521901	0.713254022535312	1.16203550127527	0.0026294375555885	0.738123384754071	1.39231264223263	0.0143334313589282
53601	0.699179746112311	1.01850536582051	0.00079127586692303	0.755648631951159	1.68533251136765	0.0309982268579824	0.723612520429886	1.29418924042876	0.00759351890091207	0.713205558754857	1.15866278010324	0.00242753362293241	0.737998741435191	1.36555400494999	0.0136879062880678
54401	0.699109241588286	0.989803346972029	0.000667523312724869	0.755526146543636	1.75674202775957	0.0221197163841014	0.723550378759668	1.27272750690912	0.00683429221297401	0.713156813730291	1.16311523654981	0.00236953358912067	0.737865979285322	1.37044363363975	0.0131079311652759
55201	0.699030628561719	0.954769797997836	0.000683081304258752	0.755414280646562	1.6479167025136	0.0211732340394998	0.723490446819206	1.32437008204853	0.00668572730374262	0.713105450642337	1.18415078891375	0.00225607084627649	0.737738020296859	1.41304737199659	0.0131131881938158
56001	0.69897512648456	0.762706267696185	0.000672270736259994	0.755297700751439	1.88168577964752	0.0214365573483098	0.723433507717703	1.31820821066918	0.00613763109921315	0.713055778294008	1.21921811384756	0.00198346048644688	0.737619966398762	1.44389425747269	0.0128386456904238
56801	0.698915206466482	0.807756125325997	0.000820898405046229	0.755189162164327	1.71371069192092	0.021749654452109	0.723382088042668	1.26077667412723	0.00598272106584923	0.713011154440182	1.17026783901103	0.00172575293778559	0.737501521121664	1.37844933171421	0.0128412475554476
57601	0.698860671301336	0.976403280794102	0.000781350236042881	0.755104372474823	1.70855397688444	0.0215802990119009	0.723332189987054	1.24112752376632	0.00612405408744582	0.712941163527842	1.14561261774486	0.00175834911768181	0.737390717539462	1.36003849252643	0.0128738075258299
58401	0.69879327846321	0.904794197144318	0.000654293714732849	0.755015944897128	1.71485454080705	0.0216312583271634	0.723283667363227	1.26754203693013	0.00611871128952752	0.712835656441204	1.19407434804317	0.00159720244889165	0.737274572715574	1.34967373186706	0.0122039603483042
59201	0.698724008160743	0.949038572617154	0.000674850948668429	0.754940161163771	1.71650865074247	0.0217657130241999	0.723237065948327	1.25069458209042	0.00626178069740711	0.712731597110853	1.17050829624056	0.00141231221985152	0.737158892255061	1.46181253089519	0.0109641407443344
60001	0.698645558863208	0.867342032062149	0.000684909718364707	0.754867754119166	1.7284358444219	0.0215589711092581	0.723195426716664	1.32582115261649	0.00578794735138951	0.712617088087561	1.1813781975576	0.00139603623524406	0.73704749146484	1.39910654673765	0.0110942678101555
60801	0.698586395854629	0.945330854600853	0.000523246442253008	0.75479888016507	1.7163512350671	0.0218294836622886	0.723149674246764	1.2660873926661	0.0059436773617731	0.712508046794631	1.14961524248668	0.00137435353755046	0.736938337647011	1.42922799672443	0.0110784001810721
61601	0.698504214920324	1.0272708535954	0.000670551203376007	0.754724775735865	1.80487989164755	0.0202468899915351	0.723106832291297	1.33594096787003	0.00592320398630895	0.712404278458529	1.19134034683934	0.0014575471438233	0.736840354134778	1.44937999571174	0.0109507823167011
62401	0.698445565461472	0.806464753517545	0.000695556900099265	0.754657155615955	1.75812013313592	0.0200540687956381	0.723065910991207	1.27021436325528	0.00593408484872805	0.712311539047247	1.21657860762396	0.00142418096399574	0.736745349226138	1.3918740959101	0.0108215492133934
63201	0.698380715115923	1.05731612109674	0.000668222718158632	0.754593857945668	1.72528580207496	0.0200654099906416	0.7230244430789	1.26575256990157	0.00604411537594656	0.712204420279877	1.15724185751561	0.00140178985452617	0.736648936558389	1.38080575562927	0.010851713527665
64001	0.698308683559348	0.965131050467442	0.000615249400183793	0.754530216498189	1.64384547841924	0.0203403603731463	0.722985152094801	1.26315978359036	0.00450495663211389	0.712103395584331	1.1742710095814	0.00145067759714402	0.736560613580047	1.39217289329036	0.0107459296976355
64801	0.698231038222911	0.944638190983891	0.000638237923866288	0.754472289991587	1.8074041413883	0.0203252302197691	0.722951322879659	1.29435847176626	0.00446166013295669	0.711996833284713	1.14437342829064	0.00156118150605785	0.736481675176769	1.40546409047522	0.0106184868199877
65601	0.69816953134429	0.976660774031555	0.000573581805314133	0.754413476825517	1.71890068756717	0.0207111569405448	0.722919309914464	1.2422579129872	0.00442869700506993	0.711896578502151	1.14777556579219	0.00132142877437352	0.736390885834582	1.42682564401963	0.0103759226495088
66401	0.698105989260914	0.954796124433544	0.000494218946633784	0.754353880301364	1.68593643156817	0.0201667494227403	0.722882069884552	1.28929256904988	0.00412806219823783	0.711805257360952	1.15792294437315	0.00132807904765631	0.736303307478037	1.40280302792681	0.010459380185852
67201	0.69804527165055	0.929185766074581	0.000642256975097091	0.754300176950528	1.60079483615103	0.0199251320836278	0.72284997695066	1.26443529716364	0.00356109531856624	0.711716288149207	1.16329562456698	0.00125683503937751	0.736203439604564	1.34086305703071	0.0101720026757813
68001	0.697977988848482	0.945233358613499	0.000574074030542044	0.75423459082257	1.76991016695021	0.0201873332398569	0.722817097054677	1.27328573302819	0.00352793923964778	0.711620542639962	1.14898790917848	0.00131543077800837	0.736119489661763	1.36371613387387	0.0101114158764789
68801	0.697912515666604	0.941116020204297	0.000631151576878998	0.754180324523098	1.60328233166601	0.020237145838558	0.722782623920702	1.25036008601298	0.00296288681435283	0.711534242662896	1.13414174305683	0.00116045315931875	0.736038150586256	1.36213358035573	0.0094849705679614
69601	0.697844454902594	0.917464604850332	0.000485772465028212	0.7541281900957	1.6504970091518	0.0206917520166481	0.722746056501607	1.30076680417012	0.00295968842338306	0.711454291677163	1.18970439988071	0.00114931164377526	0.735955065319967	1.38024294085882	0.00886498788648063
70401	0.697782332744833	0.963801348508751	0.00055817672873352	0.754072771140199	1.7328929967209	0.0204755863296817	0.722715026199121	1.22801396977563	0.00292681853799429	0.711364549639524	1.13104276482076	0.00109131407227415	0.735884820663007	1.37665039463174	0.0087502437559224
71201	0.697710946033252	0.948638459290159	0.000599789732900431	0.754025703316494	1.64092543955233	0.0202972560568386	0.722686685274331	1.27049708601657	0.00272942847540583	0.711285103802744	1.16468662079575	0.00104882058551154	0.735806008796949	1.39786358859392	0.00873045762605753
72001	0.697645189092602	0.946785822309058	0.000449487138451637	0.753981774646253	1.70608055097826	0.0201526776554463	0.722658467483109	1.28577532746753	0.00268663890195178	0.711196211329132	1.15266719986579	0.00109450592421156	0.73572828429011	1.38106253027906	0.00886691361613573
72801	0.697585646047506	0.982361535365747	0.000497581665518945	0.753939837736661	1.75261647510625	0.0202469290005837	0.722628330640395	1.28910743675579	0.00269427531616063	0.711118539367745	1.14621254492934	0.00113254931430405	0.735655671058851	1.38242814730487	0.00876192866336454
73601	0.697514725963939	0.968032650211586	0.000464044732704553	0.753896829678869	1.55857139410851	0.0205747927803313	0.722600453624907	1.27385949844785	0.00259517000056818	0.711033110998569	1.1915221058289	0.00112971661838383	0.735573483320253	1.46670613472421	0.00881358834153313
74401	0.697447001726482	0.927155768387835	0.000549906157334699	0.753845684736751	1.90753218448187	0.0206017167765463	0.72257207169679	1.28446437173337	0.00268086715656191	0.710948020876171	1.19241287742963	0.00103622819091959	0.735503474305882	1.40428173406321	0.00889060923288884
75201	0.697376910021535	0.965867144960375	0.000509493737873263	0.753804798259485	1.68376364406793	0.0209984846491263	0.722546713205368	1.27343466657223	0.00260039957357988	0.710869750490151	1.17201817288132	0.00109944828628938	0.735433894021897	1.41995751027999	0.00885426951732646
76001	0.697308903496792	1.02357802286117	0.00045853849592349	0.753760512469827	1.77882438861534	0.021037085881558	0.722518840922172	1.2840507280598	0.0026316081547493	0.71083683271338	1.15241041739117	0.00118680345844564	0.735359713747953	1.39291140696694	0.00830237482308019
76801	0.697241782813901	0.927491663120107	0.000467590912961596	0.753721899043802	1.57407255095438	0.0209315070656769	0.722492226811894	1.28163713360894	0.00247131177636086	0.710801549564431	1.16525846164959	0.00100981608559329	0.735313690188343	1.4328512697639	0.00836969216880232
77601	0.697175977875323	0.91600461277465	0.000449413253505089	0.753689058826777	1.64086400123258	0.0204338445172946	0.72246496114092	1.30118120327184	0.00249006619355622	0.710766954859343	1.21227357549456	0.0010630541605447	0.735276424357686	1.40079347968383	0.00823169357942359
78401	0.697108985294453	0.943727177303542	0.000446665970942998	0.753650779904776	1.70016183738752	0.0180460971197966	0.722438675115643	1.2812559857677	0.00243572050483374	0.71073538882537	1.16316072113715	0.000943613776204143	0.735237724997464	1.42811414748156	0.00837249381989358
79201	0.697048326629314	0.971489940305613	0.000409710281928404	0.753609156798243	1.85864892936966	0.017076732256269	0.722413292385478	1.31450805334763	0.00243007111728545	0.710700993232011	1.20798366949235	0.00105389293476621	0.735194876588786	1.44268684161528	0.00783724178458711
80001	0.696977262439028	0.971354548152937	0.000532466789590609	0.753569756030537	1.60106253650453	0.0168157127003094	0.722389737128651	1.2823590177557	0.00241180926625507	0.710668991683894	1.22279300485271	0.000913325495040919	0.735157241776681	1.41465652643151	0.00732737164896856
80801	0.696909987653705	0.950006451801174	0.000470735811956237	0.753530634103656	1.87247502714318	0.0162763930266265	0.722366571964934	1.34484457800723	0.00243861354478856	0.710637114944058	1.20836404676695	0.00100030921531168	0.735121164560784	1.42073342273989	0.00731087336347066
81601	0.696851616409871	0.946873715741859	0.000405040937040693	0.753501023293593	1.62671770432498	0.0164269041258995	0.722342399439231	1.32616733684207	0.00216886642076634	0.710607032488486	1.20318796451916	0.00088345116204671	0.735080164274934	1.44557080182153	0.00723878811210282
82401	0.696778495206686	0.937155554808256	0.000453337099391239	0.75347049997737	1.69098330210676	0.0163218345414478	0.722317861697296	1.28094088221672	0.00211457900776599	0.710578116649963	1.18348089603994	0.0010053060588291	0.735042410255568	1.3992805502403	0.00719239176145077
83201	0.696706041543444	0.997441454499041	0.000430509907346264	0.753433990732007	1.6984667303865	0.0156420437883004	0.722297154018318	1.30646588276018	0.00212737091541111	0.71054902858294	1.17643460497272	0.000960982239834014	0.735000846193595	1.3947680236379	0.00715356878835317
84001	0.696642495475514	0.912315968783568	0.000390003906018593	0.753402102998007	1.80540022595914	0.0159242390985402	0.722274961796424	1.30544010375363	0.00224081282190731	0.710519825223785	1.18070738687355	0.000977692598818277	0.734916184080845	1.44803324389168	0.0069442402559926
84801	0.696581866822172	1.00589255734618	0.000367672230136188	0.75337414537502	1.69802667305556	0.0159533432927037	0.722253087829929	1.30208076851723	0.00211188241880522	0.710492281454571	1.22368023903688	0.00102997115521064	0.734817473540744	1.47436614138124	0.00639867257418879
