k	min_rek	min_srk	min_gerk_ad	min_gerk_bd	max_rek	max_srk	max_gerk_ad	max_gerk_bd	median_rek	median_srk	median_gerk_ad	median_gerk_bd	quant25_rek	quant25_srk	quant25_gerk_ad	quant25_gerk_bd	quant75_rek	quant75_srk	quant75_gerk_ad	quant75_gerk_bd
8001	0.284946525994376	1.75560669400948	1.14510726632822	2.85204986696455	0.599517411459171	3.14703734696593	2.2219223194093	3.85877915884355	0.432762863023297	2.20009702233351	1.52029131203353	3.48925953506105	0.383204114621099	2.05045184518736	1.3936993171073	3.33990058754229	0.459979379973751	2.48881735237424	1.64667886852471	3.65954268754337
8401	0.253426380731503	1.69603250167192	1.01756046403846	2.81564534331382	0.548623908565831	2.85627904412193	2.08991737296602	3.78306786136046	0.42264473758712	2.2209904439268	1.46967083500734	3.39956316671628	0.374552942460363	2.05875157173147	1.3402325726005	3.23672912660048	0.46509895790502	2.41972554455379	1.60590502738427	3.55668489832411
8801	0.244273337830429	1.57770291714239	1.09370747177447	2.83008240270548	0.554553954175095	3.44342924099845	2.02309466045268	3.7190321519948	0.407625470611574	2.16166409987845	1.42576251552803	3.30651042131375	0.369998447187111	2.01862120594344	1.3110866333673	3.16943853694289	0.446665188814503	2.5190465220217	1.5595564591463	3.51425488304552
9201	0.219629731879739	1.64297150052708	1.05963332706226	2.7913941512064	0.580655145345914	3.03139088871627	1.95767630713802	3.63949876998745	0.387785679066102	2.14822361890697	1.36854719901414	3.24916369585023	0.354165789582281	1.99316819923528	1.2948419219363	3.10756082801284	0.444664444123241	2.35099103608538	1.51225504010545	3.38478754212753
9601	0.237930585542403	1.63700596496352	1.01238668529101	2.76922412689298	0.539922766110023	3.4878597063357	1.95688148014101	3.55928562087357	0.393189963209093	2.2086973218207	1.3166265100636	3.19228875208241	0.350703503397717	1.94573942861029	1.22678611163962	3.08870891851231	0.444095081310759	2.47147153317155	1.47953272747028	3.32051912391925
10001	0.226274703457977	1.7086488600016	1.02001691357136	2.73149224353451	0.602819569384276	4.49983439864323	1.81782732580013	3.4933358337174	0.396177404429576	2.23039146833098	1.28491893790488	3.14575885241348	0.346501979334662	2.01674173520279	1.19986949419836	3.04185301765189	0.424257100644262	2.49443508017893	1.41575673894877	3.2516665847183
10401	0.208844854011502	1.74506141405016	0.974330691902389	2.68651022104928	0.508743251814215	2.91096398958846	1.80180990476668	3.48927794937752	0.377275610341579	2.1403969362001	1.27976194271819	3.08848162972751	0.339277975189993	1.96900628719365	1.17360003971335	2.97247062206505	0.416845573384386	2.35308972077389	1.39016496237854	3.20861227362481
10801	0.226239938069422	1.51808222471379	1.00020583510883	2.64073482545255	0.514917815107342	3.33401865702816	1.70260405471568	3.49939323092767	0.381736482259217	2.12062926946339	1.24878153979025	3.04523045955703	0.34327158608796	1.93945962805349	1.13594686629422	2.91623413120479	0.409095619132373	2.25226580502734	1.36526225050856	3.16251607968534
11201	0.207693606082971	1.68998359839823	0.93235469086083	2.61343534331464	0.569776820746762	3.12971550757101	1.6454272569369	3.46215973573321	0.365726562589755	2.12198162695136	1.24239725041002	3.01700721550246	0.339165552949902	1.97572408617769	1.12997406922379	2.87122266929457	0.400488187698179	2.35191792124336	1.3301128565421	3.13378462368944
11601	0.201083514095431	1.74423166923538	0.869303254386111	2.62747257365221	0.496545739707614	3.53350962291851	1.5944642066067	3.38799503601636	0.379796873067174	2.16648664531449	1.19606198722097	2.98882093408852	0.330310414985615	1.99491695088694	1.11767409753258	2.82369239756923	0.411557717543501	2.40795482133786	1.28469182223472	3.08003969868368
